client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,num_properties,total_investment,avg_sale_price,avg_floor_area,max_sale_price,unit_categories,age,is_investor,loan_applied_flag,price_per_sqft
C1564,Individual,Jason,Wood,1964-11-06,M,Usa,Washington,Investment,5,No,Website,3.0,1595925.43,531975.1433333333,1635.6233333333332,634070.07,Apartment,59.15126625598905,1,0,325.24306329696935
C1565,Individual,Kenneth,Bennett,1980-08-08,M,Mexico,Jalisco,Home,4,No,Agency,4.0,1140899.22,285224.805,994.0725,422684.36,"Apartment,Office",43.397672826830934,0,0,286.9255562345805
C1566,Individual,Anthony,Wilson,1995-01-01,M,Usa,California,Home,3,No,Website,4.0,1450240.65,362560.1625,1175.235,530764.64,Apartment,28.999315537303218,0,0,308.5001403974524
C1567,Individual,Frank,Wilson,1977-10-11,M,Usa,Georgia,Home,4,No,Client,4.0,1594452.6199999999,398613.15499999997,1276.9875,537350.96,"Apartment,Office",46.223134839151264,0,0,312.151180023297
C1568,Individual,Betty,Owens,1990-03-06,F,Usa,California,Home,5,No,Website,3.0,1373808.0899999999,457936.02999999997,1357.1933333333334,570859.46,"Apartment,Office",33.82340862422998,0,0,337.4139989881078
C1569,Individual,Pamela,Turner,1993-11-05,F,Usa,California,Investment,1,Yes,Website,3.0,1175242.5499999998,391747.5166666666,1258.29,624932.71,Apartment,30.154688569472963,1,1,311.33325121129997
C1570,Individual,Amanda,Williams,,F,Usa,Ohio,Home,5,No,Website,4.0,1469638.4,367409.6,1333.5625,493931.35,Apartment,53.36755646817248,0,0,275.50984674509067
C1571,Individual,Ethan,Morales,1978-06-03,M,Usa,California,Home,2,No,Website,4.0,1243439.96,310859.99,1092.085,396729.97,Apartment,45.57973990417522,0,0,284.6481638334012
C1572,Individual,Donald,Baker,1960-06-10,M,Australia,Queensland,Home,3,No,Agency,4.0,886149.52,221537.38,748.33,284177.91,Apartment,63.559206023271734,0,0,296.0423609904721
C1573,Individual,Amanda,Richardson,1946-05-07,F,Usa,California,Home,1,No,Website,4.0,1175839.94,293959.985,1059.9375,410772.92,"Apartment,Office",77.65366187542779,0,0,277.3370929889734
C1574,Individual,Gary,Morris,,M,Usa,California,Home,4,No,Website,3.0,1195224.9,398408.3,1255.6333333333334,488398.75,Apartment,53.36755646817248,0,0,317.29668958560086
C1575,Individual,Paul,Freeman,,M,Usa,California,Home,2,No,Website,4.0,1395067.1600000001,348766.79000000004,1158.7275,494892.28,Apartment,53.36755646817248,0,0,300.9912080277719
C1576,Individual,Heather,Cook,,F,Usa,Nevada,Investment,3,Yes,Website,4.0,1359536.24,339884.06,1098.1675,516417.01,"Apartment,Office",53.36755646817248,1,1,309.501109803377
C1577,Individual,Ethan,Edwards,,M,Germany,Bavaria,Home,3,No,Website,3.0,1427933.58,475977.86000000004,1471.8999999999999,574268.12,"Apartment,Office",53.36755646817248,0,0,323.3764929682724
C1578,Individual,Mark,Turner,1996-03-12,M,Usa,California,Investment,2,No,Website,3.0,765431.01,255143.67,934.8733333333333,334041.57,Apartment,27.805612594113622,1,0,272.9179033166704
C1579,Individual,Robert,Bell,1945-10-03,M,Usa,Arizona,Investment,4,No,Website,4.0,1101753.5899999999,275438.39749999996,952.0525,300464.18,"Apartment,Office",78.24503764544832,1,0,289.31009319339
C1580,Individual,Jordan,Martin,1997-12-05,M,Usa,Georgia,Investment,1,Yes,Website,4.0,1008834.66,252208.665,872.2,458458.71,"Apartment,Office",26.072553045859,1,1,289.1637984407246
C1581,Individual,James,Reyes,1950-11-08,M,Usa,California,Investment,1,No,Website,3.0,1123364.22,374454.74,1023.9266666666666,518409.3,"Apartment,Office",73.14715947980835,1,0,365.70464681715487
C1582,Individual,Harold,Baker,,M,France,Ile-De-France,Home,4,Yes,Client,3.0,1030269.01,343423.00333333336,1050.08,446919.96,"Apartment,Office",53.36755646817248,0,1,327.04460929960896
C1583,Individual,Peter,Scott,1968-01-03,M,Usa,California,Home,2,No,Agency,4.0,1378030.61,344507.6525,1170.135,456061.7,"Apartment,Office",55.99452429842574,0,0,294.4170138488294
C1584,Company,Nexus,Co,1985-08-12,M,France,Brittany,Investment,1,Yes,Website,3.0,1199226.44,399742.14666666667,1361.7433333333333,491267.17,Apartment,38.38740588637919,1,1,293.55175595988476
C1585,Individual,Kevin,Watson,1960-10-10,M,Canada,Ontario,Home,5,No,Website,4.0,1480011.91,370002.9775,1276.8225,478106.01,Apartment,63.22518822724162,0,0,289.7841927910888
C1586,Individual,Carolyn,Roberts,,F,Germany,Berlin,Home,3,No,Website,3.0,1116579.83,372193.2766666667,1224.68,419816.08,Apartment,53.36755646817248,0,0,303.9106351591164
C1587,Individual,Carl,Cooper,1943-12-02,M,Canada,Quebec,Investment,4,Yes,Agency,3.0,743057.13,247685.71,850.2466666666668,358380.74,Apartment,80.08213552361396,1,1,291.31041580090476
C1588,Individual,Patricia,Thomas,,F,Usa,Utah,Investment,5,No,Website,3.0,957201.31,319067.10333333333,1104.51,503642.95,Apartment,53.36755646817248,1,0,288.87660893367496
C1589,Individual,Christina,Ward,1953-08-12,F,Usa,California,Investment,4,No,Agency,3.0,1380536.7000000002,460178.9000000001,1396.87,593745.43,"Apartment,Office",70.3874058863792,1,0,329.43573847244204
C1590,Company,Elara,Co,,F,Usa,Oregon,Home,1,No,Website,4.0,1470403.6,367600.9,1228.8325,497116.96,"Apartment,Office",53.36755646817248,0,0,299.14646625964076
C1591,Individual,Christine,Brooks,,F,Usa,California,Investment,4,No,Website,4.0,1676312.98,419078.245,1341.715,523585.37,Apartment,53.36755646817248,1,0,312.3452037131582
C1592,Individual,Heather,Allen,1975-06-01,F,Usa,Texas,Investment,2,Yes,Agency,4.0,878452.1900000001,219613.04750000002,735.11,273978.28,"Apartment,Office",48.58590006844627,1,1,298.74855123722983
C1593,Individual,Anthony,Williams,1975-08-05,M,Usa,California,Home,1,No,Website,4.0,825960.49,206490.1225,666.135,280450.33,Apartment,48.407939767282684,0,0,309.98239470978103
C1594,Individual,Kathleen,Green,,F,Usa,Colorado,Home,2,No,Agency,4.0,1522994.53,380748.6325,1259.875,524785.88,"Apartment,Office",53.36755646817248,0,0,302.2114356582994
C1595,Individual,Charles,Reed,,M,Usa,California,Home,5,No,Website,4.0,1310147.8599999999,327536.96499999997,1186.5225,583134.02,Apartment,53.36755646817248,0,0,276.04783305837014
C1596,Individual,Frank,Hall,1979-11-10,M,Germany,Berlin,Investment,4,No,Website,3.0,1642954.44,547651.48,1649.26,634487.77,Apartment,44.14236824093087,1,0,332.0589112692965
C1597,Individual,Rachel,Cox,,F,Usa,Nevada,Investment,4,Yes,Website,4.0,1155778.2,288944.55,947.7475,356644.67,Apartment,53.36755646817248,1,1,304.8750326431882
C1598,Individual,Angela,Adams,,F,Usa,Georgia,Home,4,Yes,Agency,3.0,1163931.67,387977.2233333333,1310.3966666666665,523992.65,Apartment,53.36755646817248,0,1,296.0761677761696
C1599,Individual,Stephanie,Thompson,,F,Usa,Virginia,Investment,5,Yes,Website,3.0,1321031.17,440343.7233333333,1337.1733333333334,584321.85,Apartment,53.36755646817248,1,1,329.30938148133373
C1600,Individual,Jennifer,Rogers,,F,Belgium,Wallonia,Home,5,No,Website,4.0,1237164.36,309291.09,984.6475,430028.88,Apartment,53.36755646817248,0,0,314.11351778174424
C1601,Individual,Tiffany,Parker,,F,Russia,Krasnodar Krai,Home,3,No,Website,3.0,829078.01,276359.33666666667,913.6700000000001,324581.41,Apartment,53.36755646817248,0,0,302.47172027829157
C1602,Individual,Harold,Turner,1986-11-01,M,Usa,Nevada,Investment,4,No,Website,4.0,1676863.99,419215.9975,1425.28,534260.23,Apartment,37.16632443531827,1,0,294.1288711691738
C1603,Individual,Hannah,Rogers,1962-09-07,F,Uk,England,Home,5,No,Website,4.0,1077719.71,269429.9275,976.2049999999999,371548.46,"Apartment,Office",61.31690622861054,0,0,275.997282845304
C1604,Individual,Ronald,Kim,1949-09-10,M,Usa,Texas,Home,4,No,Website,3.0,1050264.24,350088.08,1243.8233333333333,539529.66,"Apartment,Office",74.30800821355236,0,0,281.4612578956819
C1605,Individual,Joshua,Collins,,M,Uk,England,Investment,4,Yes,Website,4.0,1170783.34,292695.835,874.9925000000001,573983.92,"Apartment,Office",53.36755646817248,1,1,334.51239296336826
C1606,Individual,Zachary,Howard,,M,Usa,Washington,Home,1,Yes,Agency,3.0,917562.71,305854.23666666663,1033.4833333333333,396586.67,"Apartment,Office",53.36755646817248,0,1,295.9450112080504
C1607,Individual,Emma,Hall,1963-03-11,F,Usa,California,Home,3,No,Agency,3.0,829294.5700000001,276431.5233333334,927.6066666666666,345524.63,Apartment,60.8104038329911,0,0,298.00510633098804
C1608,Individual,Heather,Pierce,,F,Uk,England,Home,4,Yes,Website,3.0,1431381.65,477127.2166666666,1447.82,609069.59,"Apartment,Office",53.36755646817248,0,1,329.5487123169086
C1609,Individual,Justin,Reed,1964-10-02,M,Usa,California,Investment,2,No,Website,3.0,804844.43,268281.4766666667,900.46,327614.46,Apartment,59.24709103353867,1,0,297.93825007958895
C1610,Individual,Kenneth,White,,M,Usa,California,Investment,3,No,Website,4.0,1249167.74,312291.935,1114.2125,464148.93,"Apartment,Office",53.36755646817248,1,0,280.2804088089121
C1611,Individual,Sarah,Bryant,1975-09-02,F,Usa,Nevada,Investment,4,No,Website,4.0,1072189.52,268047.38,842.75,300261.31,Apartment,48.33127994524298,1,0,318.06274695935923
C1612,Individual,Jason,Price,,M,Usa,California,Home,1,No,Agency,3.0,766554.56,255518.18666666668,839.1433333333334,389142.71,Apartment,53.36755646817248,0,0,304.49885796228693
C1613,Individual,Ryan,Griffin,1998-01-08,M,Denmark,Southern Denmark,Home,2,Yes,Agency,4.0,1608368.22,402092.055,1400.6975,536339.3,"Apartment,Office",25.97946611909651,0,1,287.0655905361436
C1614,Individual,Julie,Williams,,F,Usa,Utah,Investment,4,No,Website,3.0,822155.05,274051.68333333335,1059.3466666666666,375800.81,Apartment,53.36755646817248,1,0,258.69877345785454
C1615,Individual,Jason,Mitchell,1963-08-01,M,Usa,Utah,Home,5,No,Agency,3.0,857125.52,285708.50666666665,903.87,475179.93,Apartment,60.41889117043121,0,0,316.0946891330243
C1616,Individual,Aaron,Nelson,1991-09-01,M,Uk,Wales,Investment,5,Yes,Website,4.0,1344053.71,336013.4275,1128.1275,542250.95,Apartment,32.33401779603012,1,1,297.85057761644845
C1617,Individual,Michelle,Baker,1952-10-09,F,Usa,California,Home,3,No,Website,3.0,776005.5,258668.5,839.1433333333334,389944.98,Apartment,71.22792607802874,0,0,308.2530596679947
C1618,Individual,Linda,Price,,F,Usa,Washington,Home,2,Yes,Website,4.0,1356655.6800000002,339163.92000000004,1103.3025,567758.66,"Apartment,Office",53.36755646817248,0,1,307.40791396738433
C1619,Individual,Jason,Baker,,M,Belgium,Wallonia,Home,2,No,Website,4.0,1390206.46,347551.615,1164.0149999999999,466648.29,"Apartment,Office",53.36755646817248,0,0,298.580014003256
C1620,Individual,Jacob,Morales,1944-05-07,M,Usa,California,Home,1,Yes,Website,3.0,788250.3500000001,262750.1166666667,979.0866666666667,306030.71,"Apartment,Office",79.65229295003422,0,1,268.3624704656721
C1621,Individual,Carl,Wood,,M,Usa,Oregon,Investment,2,No,Agency,3.0,739739.97,246579.99,973.09,330239.65,Apartment,53.36755646817248,1,0,253.3989559033594
C1622,Individual,Angela,Taylor,1961-02-01,F,Usa,Oregon,Home,1,Yes,Website,3.0,1054193.3599999999,351397.7866666666,1107.81,466599.16,Apartment,62.913073237508556,0,1,317.2004104193559
C1623,Individual,Julia,Hall,1994-01-12,F,Usa,Oregon,Home,4,No,Website,3.0,1060233.46,353411.1533333333,1111.2966666666666,508317.94,Apartment,29.968514715947983,0,0,318.01692917282816
C1624,Individual,Jennifer,Stewart,1951-01-04,F,Usa,California,Home,4,Yes,Website,4.0,1943363.94,485840.985,1602.67,663848.64,Apartment,72.99110198494182,0,1,303.1447428353934
C1625,Individual,Harold,Wright,2000-02-03,M,Australia,Western Australia,Home,4,No,Agency,3.0,910587.85,303529.2833333333,1094.84,437096.17,Apartment,23.90965092402464,0,0,277.23620194122736
C1626,Individual,Jennifer,Morales,,F,France,Provence,Home,2,Yes,Website,3.0,1225657.22,408552.4066666667,1464.8466666666666,506351.81,Apartment,53.36755646817248,0,1,278.9045542878208
C1627,Individual,David,Bryant,,M,Usa,California,Investment,1,No,Website,3.0,1275226.77,425075.59,1527.8633333333335,487397.65,Apartment,53.36755646817248,1,0,278.2157151926765
C1628,Company,Lumina,Co,,F,France,Normandy,Home,4,Yes,Website,3.0,800299.08,266766.36,842.73,369992.93,"Apartment,Office",53.36755646817248,0,1,316.55021181161226
C1629,Individual,Stephanie,Roberts,,F,Usa,Utah,Home,5,No,Agency,3.0,789150.05,263050.01666666666,1008.13,370439.82,"Apartment,Office",53.36755646817248,0,0,260.92866660715055
C1630,Company,Grandis,Co,1994-05-06,F,Usa,Virginia,Investment,1,Yes,Website,3.0,1206881.92,402293.9733333333,1338.1466666666668,466289.68,"Apartment,Office",29.65639972621492,1,1,300.63518697502013
C1631,Individual,Joan,Patterson,1966-03-12,F,Uk,Northern Ireland,Home,5,No,Website,4.0,1683720.2,420930.05,1267.07,605216.52,"Apartment,Office",57.80698151950719,0,0,332.2074155334749
C1632,Individual,Victoria,Wright,1963-07-12,F,Usa,California,Investment,3,Yes,Agency,4.0,1425130.6800000002,356282.67000000004,1152.755,587752.9,Apartment,60.473648186173854,1,1,309.07059175627086
C1633,Individual,Sara,Bennett,1977-07-03,F,Canada,Ontario,Home,2,No,Website,3.0,847190.3300000001,282396.7766666667,976.8166666666666,430268.83,"Apartment,Office",46.496919917864474,0,0,289.09905645890564
C1634,Individual,Sara,King,1944-01-11,F,Usa,Georgia,Investment,2,No,Website,4.0,1044217.01,261054.2525,872.2,444069.92,Apartment,79.97262149212868,1,0,299.3054947259803
C1635,Individual,Lawrence,Moore,,M,France,Brittany,Home,1,No,Website,4.0,1104480.44,276120.11,919.7425000000001,557253.35,Apartment,53.36755646817248,0,0,300.2145817987099
C1636,Company,Zynex,Co,1987-01-10,F,Usa,Arizona,Home,5,Yes,Website,3.0,1171439.72,390479.9066666667,1308.5133333333333,480665.23,"Apartment,Office",36.97467488021903,0,1,298.414923806661
C1637,Individual,Jacob,Cook,1969-02-11,M,Mexico,Nuevo Leon,Home,5,No,Agency,3.0,1333020.46,444340.1533333333,1525.18,558806.02,Apartment,54.88569472963724,0,0,291.3362051255152
C1638,Individual,Cynthia,Peterson,,F,France,Occitanie,Investment,1,Yes,Agency,3.0,1047895.71,349298.57,1175.6833333333334,487075.17,"Apartment,Office",53.36755646817248,1,1,297.1025956535915
C1639,Individual,Ronald,Smith,,M,Usa,Colorado,Home,1,No,Website,4.0,1088561.44,272140.36,975.4225,434288.76,Apartment,53.36755646817248,0,0,278.99741906712217
C1640,Individual,Helen,Adams,1966-11-04,F,Usa,California,Home,1,Yes,Website,4.0,1172146.65,293036.6625,1047.99,383671.53,Apartment,57.158110882956876,0,1,279.6178040821
C1641,Individual,Charles,Phillips,,M,Usa,Utah,Home,1,No,Agency,4.0,1898878.08,474719.52,1504.0974999999999,649429.33,"Apartment,Office",53.36755646817248,0,0,315.6175181462638
C1642,Individual,Maria,Adams,,F,Canada,British Columbia,Home,5,No,Website,4.0,1441785.62,360446.405,1167.1599999999999,590849.87,"Apartment,Office",53.36755646817248,0,0,308.8234732170397
C1643,Individual,Carl,Rogers,1978-01-09,M,France,Ile-De-France,Home,4,No,Agency,3.0,1182889.92,394296.63999999996,1468.6933333333334,522875.6,Apartment,45.97672826830938,0,0,268.46764470912916
C1644,Individual,Megan,Freeman,,F,Usa,California,Home,1,No,Client,4.0,1312822.17,328205.5425,1024.3375,406698.29,Apartment,53.36755646817248,0,0,320.40762199958505
C1645,Individual,Shirley,Chavez,1995-02-08,F,Australia,New South Wales,Investment,1,No,Website,4.0,1503973.21,375993.3025,1238.115,503034.95,"Apartment,Office",28.895277207392198,1,0,303.68205094034073
C1646,Individual,Billy,Patterson,1998-06-10,M,Usa,Washington,Investment,4,Yes,Agency,3.0,972186.46,324062.1533333333,1052.4533333333334,356950.7,Apartment,25.560574948665298,1,1,307.9111852940431
C1647,Individual,Paul,Stone,,M,Usa,Ohio,Home,4,Yes,Agency,3.0,1316368.95,438789.64999999997,1471.8999999999999,474177.38,Apartment,53.36755646817248,0,1,298.1110469461241
C1648,Individual,Julia,Wood,,F,Australia,New South Wales,Home,3,No,Website,3.0,1282946.7,427648.89999999997,1476.9433333333334,515026.76,"Apartment,Office",53.36755646817248,0,0,289.5499714500443
C1649,Individual,Melissa,Price,1982-03-02,F,Usa,Oregon,Home,4,Yes,Agency,4.0,1540887.81,385221.9525,1254.045,440680.26,"Apartment,Office",41.83436002737851,0,1,307.18351614176527
C1650,Individual,Edward,Griffin,1969-04-01,M,Usa,Washington,Investment,2,No,Website,3.0,1065238.5,355079.5,1057.95,573660.29,"Apartment,Office",54.75154004106776,1,0,335.6297556595302
C1651,Individual,Ryan,Bell,,M,Usa,California,Investment,4,No,Website,3.0,962066.4199999999,320688.80666666664,880.66,453763.04,Apartment,53.36755646817248,1,0,364.14598899310363
C1652,Individual,Paul,Weaver,,M,Usa,Nevada,Investment,4,Yes,Client,3.0,1078933.8,359644.60000000003,1168.3833333333334,468522.56,"Apartment,Office",53.36755646817248,1,1,307.81387387130366
C1653,Individual,Sara,White,1974-08-02,F,Usa,Colorado,Investment,4,Yes,Website,4.0,957106.48,239276.62,860.9325,394592.34,Apartment,49.4154688569473,1,1,277.9272707209915
C1654,Individual,Judith,Brooks,1968-04-05,F,Usa,California,Home,1,No,Website,4.0,1250065.3800000001,312516.34500000003,951.6375,579412.56,"Apartment,Office",55.73990417522245,0,0,328.3985183433818
C1655,Individual,Sara,Cox,,F,Usa,Texas,Investment,2,No,Website,3.0,974749.8,324916.60000000003,1088.5866666666668,398928.35,"Apartment,Office",53.36755646817248,1,0,298.47563813629904
C1656,Individual,Jacob,Baker,1991-05-05,M,Belgium,Wallonia,Investment,4,Yes,Website,4.0,1401657.84,350414.46,1182.3725,531573.93,"Apartment,Office",32.65982203969884,1,1,296.3655362417513
C1657,Individual,Donald,Kim,,M,Usa,California,Home,2,No,Website,4.0,1316624.69,329156.1725,1023.9675,487604.6,"Apartment,Office",53.36755646817248,0,0,321.45177703393904
C1658,Individual,Ronald,Patterson,1970-08-07,M,Usa,California,Home,5,No,Agency,4.0,1243178.6,310794.65,984.12,488058.16,Apartment,53.40177960301163,0,0,315.8097081656709
C1659,Individual,Joshua,Thompson,1946-09-05,M,Denmark,Zealand,Home,4,No,Website,4.0,1576416.87,394104.2175,1307.3,536988.38,Apartment,77.3223819301848,0,0,301.46425265815043
C1660,Individual,Henry,Richardson,,M,Usa,Nevada,Home,4,Yes,Website,4.0,1330046.48,332511.62,1068.57,529448.55,Apartment,53.36755646817248,0,1,311.1743919443743
C1661,Individual,Ronald,Cox,,M,Usa,Washington,Home,4,No,Agency,3.0,1511063.27,503687.75666666665,1599.3433333333332,626977.89,"Apartment,Office",53.36755646817248,0,0,314.93410212107887
C1662,Individual,Gary,Montgomery,,M,Russia,Tatarstan,Home,4,No,Website,4.0,1505862.74,376465.685,1320.35,536177.39,"Apartment,Office",53.36755646817248,0,0,285.12567501041394
C1663,Individual,Joshua,Garcia,,M,Usa,Colorado,Investment,3,No,Agency,3.0,926064.21,308688.07,1042.71,399712.39,"Apartment,Office",53.36755646817248,1,0,296.0440295000527
C1664,Individual,Judith,Hayes,,F,France,Occitanie,Investment,5,No,Agency,3.0,1390001.73,463333.91,1445.2933333333333,559963.06,"Apartment,Office",53.36755646817248,1,0,320.58122687897264
C1665,Individual,Harold,Bell,,M,Usa,Arizona,Home,5,No,Website,4.0,966971.19,241742.7975,827.2,324550.9,Apartment,53.36755646817248,0,0,292.2422600338491
C1666,Individual,Brenda,Edwards,1962-09-08,F,Usa,Ohio,Home,2,No,Website,3.0,706503.5900000001,235501.19666666668,736.0433333333334,272425.15,Apartment,61.31416837782341,0,0,319.9556140263481
C1667,Individual,Stephanie,Cook,,F,Usa,California,Investment,4,No,Agency,3.0,831811.52,277270.50666666665,862.11,312521.87,Apartment,53.36755646817248,1,0,321.6184786937475
C1668,Individual,Scott,Green,1957-11-12,M,Australia,Victoria,Home,5,No,Website,4.0,1046863.21,261715.8025,872.2,439078.0,Apartment,66.13552361396304,0,0,300.0639790185737
C1669,Individual,Steven,Collins,1960-04-07,M,Canada,Alberta,Investment,3,Yes,Agency,4.0,948271.3400000001,237067.83500000002,837.5225,330897.08,"Apartment,Office",63.73442847364819,1,1,283.0584670859589
C1670,Individual,Angela,Watson,1970-12-09,F,Usa,Colorado,Home,3,Yes,Website,4.0,1356021.03,339005.2575,1076.59,441253.62,"Apartment,Office",53.06228610540725,0,1,314.8879866058574
C1671,Individual,Ashley,Howard,,F,Usa,California,Home,3,No,Agency,4.0,1329236.75,332309.1875,1120.62,442394.76,"Apartment,Office",53.36755646817248,0,0,296.5404753618533
C1672,Individual,Jacqueline,Morales,1974-04-09,F,Usa,Nevada,Investment,4,No,Website,3.0,728363.1699999999,242787.7233333333,889.9166666666666,361228.37,Apartment,49.73032169746749,1,0,272.8207397696413
C1673,Individual,Katherine,Martin,1992-03-04,F,Usa,Washington,Home,1,Yes,Website,4.0,1803634.76,450908.69,1422.9925,726903.51,"Apartment,Office",31.82751540041068,0,1,316.87355344458945
C1674,Individual,Emily,Jackson,,F,Usa,California,Home,5,Yes,Website,4.0,1614623.53,403655.8825,1268.7075,551658.47,"Apartment,Office",53.36755646817248,0,1,318.163077383873
C1675,Individual,Emma,Reyes,1985-04-08,F,Canada,Alberta,Investment,5,No,Website,3.0,918037.6799999999,306012.56,1012.96,362023.29,Apartment,38.732375085557834,1,0,302.09737798136155
C1676,Individual,Amy,Allen,,F,Usa,Washington,Home,2,No,Website,4.0,1251637.0,312909.25,1019.1225,474039.53,Apartment,53.36755646817248,0,0,307.03791742405843
C1677,Individual,Kevin,Thomas,,M,Usa,Texas,Home,1,Yes,Website,3.0,942915.1799999999,314305.06,975.9433333333333,380233.97,Apartment,53.36755646817248,0,1,322.05257135830976
C1678,Individual,Gary,Sanders,1961-03-06,M,Usa,California,Home,1,Yes,Agency,3.0,1377654.29,459218.0966666667,1650.4733333333334,501738.52,"Apartment,Office",62.822724161533195,0,1,278.23418130556485
C1679,Individual,Christina,Nelson,,F,Usa,Nevada,Investment,4,No,Website,3.0,1194618.9,398206.3,1268.0466666666669,587797.99,"Apartment,Office",53.36755646817248,1,0,314.0312659365848
C1680,Individual,Danielle,Howard,,F,Usa,California,Investment,4,No,Agency,3.0,665078.77,221692.92333333334,692.13,278456.63,Apartment,53.36755646817248,1,0,320.30532318109795
C1681,Individual,Carl,Alexander,,M,Usa,Oregon,Home,3,Yes,Client,4.0,1408304.94,352076.235,1156.7625,484626.56,"Apartment,Office",53.36755646817248,0,1,304.3634583589976
C1682,Individual,Amanda,Brooks,1987-04-11,F,Usa,Nevada,Home,2,No,Website,4.0,1469905.41,367476.3525,1257.0925,492569.41,Apartment,36.72553045859001,0,0,292.3224444501896
C1683,Individual,Amber,Patterson,,F,Usa,Oregon,Investment,1,No,Client,4.0,1410114.6,352528.65,1144.74,533570.63,"Apartment,Office",53.36755646817248,1,0,307.9552125373447
C1684,Individual,Grace,Cooper,1977-07-01,F,Usa,Colorado,Investment,4,No,Website,4.0,1109440.17,277360.0425,883.4825000000001,357429.62,Apartment,46.502395619438744,1,0,313.93948663386084
C1685,Individual,Kathleen,Parker,,F,Usa,California,Home,5,No,Agency,3.0,1109623.75,369874.5833333333,1274.52,496154.56,Apartment,53.36755646817248,0,0,290.20696680580403
C1686,Individual,David,Howard,,M,Usa,California,Investment,2,Yes,Agency,4.0,1214377.82,303594.455,1073.905,407908.02,"Apartment,Office",53.36755646817248,1,1,282.7014074801775
C1687,Individual,Eric,Anderson,,M,Usa,California,Home,4,Yes,Website,4.0,1026117.62,256529.405,935.37,420273.62,"Apartment,Office",53.36755646817248,0,1,274.25447149256445
C1688,Individual,Amanda,Flores,,F,Usa,Oregon,Home,5,No,Client,3.0,1314384.27,438128.09,1281.9566666666667,578952.08,Apartment,53.36755646817248,0,0,341.76513246677604
C1689,Individual,Virginia,King,,F,Usa,Oregon,Investment,1,Yes,Client,3.0,896100.8,298700.26666666666,973.09,441341.34,"Apartment,Office",53.36755646817248,1,1,306.96057576037845
C1690,Individual,Terry,Martin,,M,Denmark,North Denmark,Home,2,Yes,Agency,3.0,1662639.06,554213.02,1754.9366666666667,598512.98,Apartment,53.36755646817248,0,1,315.802291060836
C1691,Individual,Robert,Reed,,M,Usa,Arizona,Home,5,No,Website,4.0,1212731.6,303182.9,984.9525,450265.88,Apartment,53.36755646817248,0,0,307.8147423352903
C1692,Individual,Joseph,Patterson,1991-03-08,M,Canada,Ontario,Home,5,Yes,Agency,4.0,1165619.9100000001,291404.97750000004,984.9525,504544.59,Apartment,32.818617385352496,0,1,295.8568839614093
C1693,Individual,Donald,Turner,,M,Belgium,Flanders,Home,1,No,Website,4.0,1557035.08,389258.77,1342.1525000000001,464582.73,"Apartment,Office",53.36755646817248,0,0,290.0257385058702
C1694,Individual,Gloria,Foster,,F,Usa,Virginia,Home,5,No,Agency,4.0,1457395.73,364348.9325,1202.695,522366.74,Apartment,53.36755646817248,0,0,302.94374924648395
C1695,Individual,Tiffany,Peterson,,F,Belgium,Flanders,Home,5,No,Website,3.0,975866.19,325288.73,1111.2966666666666,491123.63,Apartment,53.36755646817248,0,0,292.71097426729733
C1696,Individual,Emily,Jones,,F,Usa,Florida,Home,1,No,Website,4.0,1316025.35,329006.3375,1092.085,382303.57,Apartment,53.36755646817248,0,0,301.2644047853418
C1697,Individual,Maria,Brown,1980-08-07,F,Belgium,Brussels,Home,2,No,Client,4.0,802813.26,200703.315,700.7825,234850.32,Apartment,43.40041067761807,0,0,286.39886840781554
C1698,Individual,Zachary,Stone,1950-12-05,M,Uk,Northern Ireland,Home,4,Yes,Website,3.0,764529.97,254843.32333333333,901.6266666666667,362728.99,Apartment,73.07323750855578,0,1,282.6483873591435
C1699,Individual,Peter,Phillips,,M,Australia,Western Australia,Home,3,Yes,Agency,4.0,1161971.24,290492.81,946.6524999999999,480048.34,"Apartment,Office",53.36755646817248,0,1,306.86319425554785
C1700,Individual,Nicholas,Young,1943-11-04,M,Usa,Nevada,Home,3,No,Website,4.0,1293648.37,323412.0925,1050.5725,564037.73,"Apartment,Office",80.15879534565366,0,0,307.84366857118385
C1701,Individual,Karen,Montgomery,,F,Usa,Arizona,Home,1,No,Website,3.0,916043.72,305347.9066666667,979.0866666666667,417201.93,"Apartment,Office",53.36755646817248,0,0,311.8701510931957
C1702,Individual,Frank,Alexander,1990-01-04,M,Usa,Washington,Investment,5,Yes,Website,3.0,1259181.49,419727.16333333333,1477.03,505472.65,"Apartment,Office",33.99041752224504,1,1,284.16969413846255
C1703,Individual,Gerald,Cox,,M,Usa,Texas,Investment,4,No,Agency,3.0,868665.77,289555.25666666665,980.8699999999999,358849.76,Apartment,53.36755646817248,1,0,295.20248011119384
C1704,Individual,Susan,Flores,,F,Denmark,Capital Region,Home,4,No,Agency,3.0,1131490.6400000001,377163.5466666667,1251.25,441154.94,"Apartment,Office",53.36755646817248,0,0,301.42940792540793
C1705,Individual,Kenneth,Howard,,M,Usa,Virginia,Investment,3,Yes,Website,3.0,1031987.6799999999,343995.8933333333,1049.3066666666666,482341.23,Apartment,53.36755646817248,1,1,327.83160944369615
